Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO%,BLK,HIT,TAKE,GIVE,Awards
Tom Kühnhackl,28,NYI,RW,28,3,3,6,-4,2,3,0,0,1,2,0,1,28,10.7,46,316:22,11:18,0,0,,22,31,4,11,
Adam Larsson,27,EDM,D,49,1,5,6,0,35,1,0,0,0,5,0,0,61,1.6,127,971:44,19:50,0,0,,82,112,16,35,
Pär Lindholm,28,BOS,C,40,3,3,6,6,4,3,0,0,1,3,0,0,35,8.6,60,449:47,11:15,132,156,45.8,26,23,14,13,
Zack MacEwen,23,VAN,C,17,5,1,6,6,20,5,0,0,0,1,0,0,17,29.4,31,163:29,9:37,1,1,50.0,5,41,4,8,
Brett Ritchie,26,BOS,RW,27,2,4,6,-3,21,2,0,0,1,3,1,0,34,5.9,57,280:54,10:24,2,3,40.0,3,89,3,4,
Chad Ruhwedel,29,PIT,D,41,2,4,6,4,12,2,0,0,0,4,0,0,44,4.5,84,605:32,14:46,0,0,,25,74,7,17,
Scott Sabourin,27,OTT,F,35,2,4,6,-6,33,2,0,0,0,4,0,0,29,6.9,49,245:30,7:01,0,1,0.0,13,74,5,6,
Tim Schaller,29,2TM,LW,53,5,1,6,-14,14,4,0,1,0,1,0,0,49,10.2,86,612:51,11:34,7,11,38.9,28,51,14,9,
Tim Schaller,29,VAN,LW,51,5,1,6,-13,14,4,0,1,0,1,0,0,48,10.4,84,596:48,11:42,3,11,21.4,28,49,14,8,
Tim Schaller,29,LAK,LW,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,2,16:03,8:02,4,0,100.0,0,2,0,1,
Mitchell Stephens,22,TBL,C,38,3,3,6,-9,10,3,0,0,0,3,0,0,43,7.0,82,409:50,10:47,187,169,52.5,9,36,6,4,
Yakov Trenin,23,NSH,C,21,2,4,6,1,9,2,0,0,0,4,0,0,25,8.0,45,204:26,9:44,3,1,75.0,9,46,7,3,
David Backes,35,2TM,C,22,1,5,6,-1,22,0,1,0,1,5,0,0,34,2.9,50,206:46,9:24,27,44,38.0,8,38,5,9,
David Backes,35,BOS,C,16,1,2,3,-2,16,0,1,0,1,2,0,0,26,3.8,36,136:53,8:33,7,10,41.2,4,22,4,2,
David Backes,35,ANA,C,6,0,3,3,1,6,0,0,0,0,3,0,0,8,0.0,14,69:53,11:39,20,34,37.0,4,16,1,7,
Nick Shore,27,2TM,C,63,3,3,6,1,20,3,0,0,0,3,0,0,45,6.7,77,578:17,9:11,211,170,55.4,20,55,14,16,
Nick Shore,27,TOR,C,21,2,1,3,2,12,2,0,0,0,1,0,0,7,28.6,22,193:43,9:13,86,69,55.5,7,17,3,9,
Nick Shore,27,WPG,C,42,1,2,3,-1,8,1,0,0,0,2,0,0,38,2.6,55,384:34,9:09,125,101,55.3,13,38,11,7,
Joseph Blandisi,25,PIT,C,21,2,3,5,-3,10,2,0,0,1,3,0,0,12,16.7,21,172:26,8:13,33,48,40.7,9,26,8,1,
Adam Erne,24,DET,LW,56,2,3,5,-24,28,2,0,0,0,3,0,0,63,3.2,106,661:41,11:49,20,13,60.6,25,142,5,27,
Micheal Ferland,27,VAN,LW,14,1,4,5,-3,7,1,0,0,0,4,0,0,15,6.7,19,137:08,9:48,2,0,100.0,2,40,2,1,
Noah Gregor,21,SJS,C,28,3,2,5,-5,8,2,1,0,0,1,1,0,33,9.1,64,281:39,10:04,6,13,31.6,6,50,6,7,
Libor Hájek,21,NYR,D,28,0,5,5,-4,12,0,0,0,0,5,0,0,23,0.0,48,447:34,15:59,0,0,,44,24,8,17,
Tim Heed,29,SJS,D,38,1,4,5,-10,2,1,0,0,0,3,1,0,44,2.3,94,494:06,13:00,0,1,0.0,30,16,10,17,
Ville Heinola,18,WPG,D,8,1,4,5,3,4,1,0,0,0,3,1,0,10,10.0,18,144:30,18:04,0,0,,5,3,3,15,
Niklas Hjalmarsson,32,ARI,D,27,1,4,5,-2,14,1,0,0,0,3,0,1,18,5.6,39,506:36,18:46,0,0,,45,20,11,20,
Stephen Johns,27,DAL,D,17,2,3,5,0,10,2,0,0,0,3,0,0,30,6.7,65,300:18,17:40,0,0,,20,50,5,11,
Dean Kukan,26,CBJ,D,33,1,4,5,-9,12,0,1,0,0,4,0,0,51,2.0,90,527:07,15:58,0,0,,28,24,7,14,
Jakob Lilja,26,CBJ,F,37,2,3,5,5,2,2,0,0,0,3,0,0,23,8.7,43,366:08,9:54,2,2,50.0,25,18,9,8,
Bryan Little,32,WPG,RW,7,2,3,5,4,2,2,0,0,1,3,0,0,13,15.4,25,113:03,16:09,48,58,45.3,3,3,2,2,
Matt Luff,22,LAK,RW,18,1,4,5,-5,2,1,0,0,0,4,0,0,25,4.0,47,186:42,10:22,0,3,0.0,5,16,4,4,
Sami Niku,23,WPG,D,17,0,5,5,-2,12,0,0,0,0,5,0,0,27,0.0,43,274:42,16:10,0,0,,19,16,2,11,
Zac Rinaldo,29,CGY,C,19,3,2,5,-1,34,3,0,0,2,2,0,0,19,15.8,28,157:07,8:16,0,0,,8,69,5,5,
Patrick Russell,27,EDM,RW,45,0,5,5,-11,12,0,0,0,0,5,0,0,58,0.0,94,511:21,11:22,2,2,50.0,25,64,9,13,
Joakim Ryan,26,LAK,D,35,1,4,5,-10,10,1,0,0,0,4,0,0,54,1.9,99,670:01,19:09,0,0,,46,24,6,28,
Logan Shaw,28,WPG,RW,35,3,2,5,0,0,3,0,0,0,1,1,0,20,15.0,36,238:47,6:49,11,9,55.0,13,24,2,5,
Riley Stillman,21,FLA,D,34,0,5,5,-3,14,0,0,0,0,5,0,0,39,0.0,83,650:02,19:07,0,0,,57,59,13,28,
Jarred Tinordi,27,NSH,D,28,1,4,5,-1,34,1,0,0,0,3,0,1,20,5.0,52,465:11,16:37,0,0,,36,71,1,18,
Dale Weise,31,MTL,RW,23,1,4,5,1,16,1,0,0,0,4,0,0,15,6.7,22,213:08,9:16,0,0,,10,70,8,12,
Josh Anderson,25,CBJ,RW,26,1,3,4,-8,17,1,0,0,0,3,0,0,63,1.6,98,417:32,16:04,7,12,36.8,13,68,9,12,
Jesper Boqvist,21,NJD,C,35,4,0,4,-11,8,3,1,0,0,0,0,0,41,9.8,70,383:14,10:57,5,11,31.3,16,37,13,11,
Erik Brännström,20,OTT,D,31,0,4,4,-9,16,0,0,0,0,3,1,0,38,0.0,90,460:07,14:51,0,0,,36,15,5,20,
Mikkel Bødker,30,OTT,RW,20,2,2,4,-1,0,1,0,1,0,2,0,0,29,6.9,44,194:17,9:43,1,3,25.0,5,12,1,8,
Braydon Coburn,34,TBL,D,40,1,3,4,5,16,1,0,0,0,3,0,0,44,2.3,95,562:10,14:03,0,0,,28,59,3,5,
Danny DeKeyser,29,DET,D,8,0,4,4,0,4,0,0,0,0,4,0,0,12,0.0,23,176:29,22:04,0,0,,18,6,0,8,
Phillip Di Giuseppe,26,NYR,LW,20,1,3,4,1,2,1,0,0,0,3,0,0,35,2.9,50,225:46,11:17,0,2,0.0,20,38,3,4,
Christoffer Ehn,23,DET,C,54,2,2,4,-21,2,2,0,0,0,2,0,0,36,5.6,57,562:09,10:25,96,130,42.5,18,59,6,12,
Cameron Gaunce,29,TBL,D,3,1,3,4,2,4,1,0,0,0,3,0,0,5,20.0,7,35:36,11:52,0,0,,2,5,0,0,
Morgan Geekie,21,CAR,C,2,3,1,4,3,2,3,0,0,0,1,0,0,4,75.0,5,23:34,11:47,12,10,54.5,4,1,1,0,
Markus Granlund,26,EDM,C,34,3,1,4,-1,14,3,0,0,1,1,0,0,26,11.5,43,368:12,10:50,25,32,43.9,18,15,11,7,
Carl Grundström,22,LAK,RW,13,0,4,4,2,8,0,0,0,0,4,0,0,16,0.0,37,165:56,12:46,0,0,,4,29,0,4,
John Hayden,24,NJD,C,43,3,1,4,-2,77,3,0,0,1,1,0,0,39,7.7,68,417:46,9:43,4,15,21.1,27,87,13,7,
Barrett Hayton,19,ARI,C,20,1,3,4,2,14,1,0,0,1,3,0,0,27,3.7,44,222:51,11:09,23,38,37.7,3,14,8,4,
Korbinian Holzer,31,2TM,D,49,1,3,4,-2,37,1,0,0,0,2,0,1,39,2.6,75,785:50,16:02,0,0,,96,97,2,28,
Korbinian Holzer,31,ANA,D,46,1,3,4,-1,35,1,0,0,0,2,0,1,35,2.9,71,746:26,16:14,0,0,,85,90,2,27,
Korbinian Holzer,31,NSH,D,3,0,0,0,-1,2,0,0,0,0,0,0,0,4,0.0,4,39:24,13:08,0,0,,11,7,0,1,
Dryden Hunt,24,FLA,LW,21,0,4,4,0,24,0,0,0,0,4,0,0,33,0.0,48,220:21,10:30,0,0,,7,37,4,4,
Ross Johnston,25,NYI,LW,32,3,1,4,1,78,3,0,0,0,1,0,0,16,18.8,25,255:36,7:59,1,0,100.0,14,93,2,4,
Isac Lundeström,20,ANA,C,15,0,4,4,-2,0,0,0,0,0,3,1,0,10,0.0,21,208:39,13:55,65,74,46.8,8,5,4,2,
Ilya Lyubushkin,25,ARI,D,51,0,4,4,4,18,0,0,0,0,4,0,0,41,0.0,90,723:46,14:11,0,0,,53,151,13,20,
Josh Mahura,21,ANA,D,11,1,3,4,-3,2,1,0,0,0,3,0,0,11,9.1,25,178:30,16:14,0,0,,11,2,2,5,
Martin Marinčin,27,TOR,D,26,1,3,4,-1,14,1,0,0,1,3,0,0,28,3.6,71,394:59,15:12,0,0,,43,22,9,22,
Dakota Mermis,26,NJD,D,10,1,3,4,7,4,1,0,0,0,3,0,0,17,5.9,33,192:10,19:13,0,0,,21,20,1,7,
Brendan Perlini,23,2TM,LW,40,1,3,4,-18,10,1,0,0,0,3,0,0,48,2.1,99,427:50,10:42,0,0,,10,22,7,8,
Brendan Perlini,23,CHI,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,7:49,7:49,0,0,,0,1,0,0,
Brendan Perlini,23,DET,LW,39,1,3,4,-18,10,1,0,0,0,3,0,0,47,2.1,97,420:01,10:46,0,0,,10,21,7,8,
Roman Polák,33,DAL,D,41,0,4,4,-6,24,0,0,0,0,4,0,0,34,0.0,73,683:12,16:40,0,0,,94,104,4,22,
Aleksi Saarela,23,FLA,C,9,2,2,4,2,0,2,0,0,0,1,1,0,15,13.3,24,110:14,12:15,7,11,38.9,3,1,6,3,
Brent Seabrook,34,CHI,D,32,3,1,4,1,8,2,1,0,1,1,0,0,40,7.5,78,580:46,18:09,0,0,,61,52,3,27,
Alexander True,22,SJS,F,12,0,4,4,1,2,0,0,0,0,4,0,0,12,0.0,18,120:03,10:00,32,37,46.4,2,23,2,5,
Andrei Vasilevskiy,25,TBL,G,52,0,4,4,0,4,0,0,0,0,3,1,0,0,,3,3121:54,60:02,0,0,,0,1,1,21,"ASG,ASnhl-3,Vezina-3"
Colin Wilson,30,COL,C,9,0,4,4,6,0,0,0,0,0,4,0,0,12,0.0,20,113:46,12:38,3,4,42.9,2,8,1,3,
Valentin Zykov,24,VEG,LW,15,1,3,4,-2,6,0,1,0,0,3,0,0,19,5.3,31,183:10,12:13,0,1,0.0,3,20,5,12,
Justin Abdelkader,32,DET,LW,49,0,3,3,-14,25,0,0,0,0,3,0,0,40,0.0,76,565:09,11:32,38,31,55.1,26,103,10,18,
Rasmus Asplund,22,BUF,F,29,1,2,3,-4,6,1,0,0,0,1,0,1,36,2.8,44,314:11,10:50,49,65,43.0,7,20,5,7,
Rūdolfs Balcers,22,OTT,LW,15,1,2,3,-2,0,1,0,0,1,2,0,0,23,4.3,42,182:05,12:08,0,2,0.0,7,19,7,5,
Kieffer Bellows,21,NYI,LW,8,2,1,3,3,2,2,0,0,1,1,0,0,11,18.2,21,85:12,10:39,0,0,,4,12,2,5,
Jonathan Bernier,31,DET,G,46,0,3,3,0,4,0,0,0,0,3,0,0,0,,0,2565:56,55:47,0,0,,0,0,0,22,
Alex Biega,31,DET,D,49,0,3,3,-9,24,0,0,0,0,3,0,0,55,0.0,123,804:38,16:25,0,0,,46,115,4,30,
Adam Brooks,23,TOR,C,7,0,3,3,1,0,0,0,0,0,3,0,0,2,0.0,5,54:58,7:51,5,5,50.0,1,0,2,1,
Austin Czarnik,27,CGY,C,8,2,1,3,1,0,1,1,0,0,1,0,0,9,22.2,13,81:30,10:11,2,4,33.3,2,1,6,2,
Christian Djoos,25,2TM,D,11,1,2,3,3,0,1,0,0,0,1,1,0,13,7.7,28,210:09,19:06,0,0,,12,2,2,6,
Christian Djoos,25,WSH,D,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,3,17:53,8:57,0,0,,0,0,2,1,
Christian Djoos,25,ANA,D,9,1,2,3,2,0,1,0,0,0,1,1,0,12,8.3,25,192:16,21:22,0,0,,12,2,0,5,
Andreas Englund,24,OTT,D,24,0,3,3,-8,12,0,0,0,0,3,0,0,10,0.0,23,261:45,10:54,0,0,,16,58,4,5,
Jake Evans,23,MTL,C,13,2,1,3,1,0,2,0,0,0,1,0,0,14,14.3,25,134:35,10:21,29,27,51.8,5,16,5,3,
Dennis Gilbert,23,CHI,D,21,1,2,3,-8,38,1,0,0,0,2,0,0,12,8.3,19,329:49,15:42,0,0,,33,74,2,4,
Christián Jaroš,23,OTT,D,13,0,3,3,-2,6,0,0,0,0,2,0,1,5,0.0,16,136:42,10:31,0,0,,12,14,1,5,
Martin Kaut,20,COL,RW,9,2,1,3,-1,2,1,1,0,0,1,0,0,13,15.4,25,91:14,10:08,1,0,100.0,0,9,2,0,
Anton Khudobin,33,DAL,G,30,0,3,3,0,4,0,0,0,0,3,0,0,0,,0,1677:29,55:55,0,0,,0,0,0,12,ASnhl-12
Stefan Matteau,25,CBJ,LW,9,2,1,3,0,5,2,0,0,0,1,0,0,18,11.1,29,111:15,12:22,0,0,,10,27,2,1,
John Moore,29,BOS,D,24,2,1,3,-2,11,2,0,0,0,1,0,0,33,6.1,68,397:02,16:33,0,0,,27,36,2,7,
Greg Pateryn,29,MIN,D,20,0,3,3,1,6,0,0,0,0,3,0,0,22,0.0,53,309:25,15:28,0,0,,30,25,3,6,
Andrew Peeke,21,CBJ,D,22,1,2,3,1,4,1,0,0,0,2,0,0,23,4.3,53,304:50,13:51,0,0,,21,25,3,8,
Nic Petan,24,TOR,C,16,0,3,3,-4,4,0,0,0,0,3,0,0,19,0.0,41,177:54,11:07,1,3,25.0,4,7,4,2,
Pekka Rinne,37,NSH,G,36,1,2,3,0,0,1,0,0,0,1,1,0,1,100.0,1,1987:46,55:13,0,0,,0,0,0,19,
Luke Schenn,30,TBL,D,25,1,2,3,-8,23,1,0,0,0,2,0,0,31,3.2,56,311:17,12:27,0,0,,21,83,5,10,
Dylan Sikura,24,CHI,C,9,1,2,3,1,0,1,0,0,0,2,0,0,10,10.0,12,89:05,9:54,0,3,0.0,2,0,2,0,
Givani Smith,21,DET,RW,21,2,1,3,-2,9,2,0,0,0,1,0,0,22,9.1,28,203:20,9:41,0,0,,3,42,2,6,
Vladimír Sobotka,32,BUF,C,16,1,2,3,2,4,1,0,0,0,2,0,0,23,4.3,32,228:15,14:16,39,31,55.7,7,26,3,3,
Matt Tennyson,29,NJD,D,20,0,3,3,-2,6,0,0,0,0,3,0,0,14,0.0,26,242:56,12:09,0,0,,18,27,2,8,
Mikhail Vorobyev,23,PHI,C,20,1,2,3,-5,6,1,0,0,0,2,0,0,15,6.7,28,208:36,10:26,78,62,55.7,3,4,5,4,
Yannick Weber,31,NSH,D,41,1,2,3,-1,14,1,0,0,1,2,0,0,45,2.2,94,574:29,14:01,0,0,,38,37,11,11,
Luke Witkowski,29,TBL,D,12,1,2,3,-4,13,1,0,0,0,2,0,0,10,10.0,13,105:38,8:48,0,0,,3,38,2,2,
Andrew Agozzino,29,2TM,LW,22,1,2,3,3,4,1,0,0,0,2,0,0,10,10.0,18,161:49,7:21,38,37,50.7,7,25,5,4,
Andrew Agozzino,29,PIT,LW,17,0,2,2,0,4,0,0,0,0,2,0,0,8,0.0,12,112:10,6:36,30,29,50.8,5,19,4,2,
Andrew Agozzino,29,ANA,LW,5,1,0,1,3,0,1,0,0,0,0,0,0,2,50.0,6,49:39,9:56,8,8,50.0,2,6,1,2,
Julien Gauthier,22,2TM,RW,17,0,3,3,1,8,0,0,0,0,3,0,0,10,0.0,27,140:46,8:17,1,2,33.3,7,15,3,7,
Julien Gauthier,22,CAR,RW,5,0,1,1,2,6,0,0,0,0,1,0,0,1,0.0,6,36:58,7:24,1,1,50.0,0,4,1,2,
Julien Gauthier,22,NYR,RW,12,0,2,2,-1,2,0,0,0,0,2,0,0,9,0.0,21,103:48,8:39,0,1,0.0,7,11,2,5,
Matt Irwin,32,2TM,D,36,0,3,3,-15,15,0,0,0,0,3,0,0,58,0.0,125,521:00,14:28,0,0,,54,80,8,13,
Matt Irwin,32,NSH,D,27,0,2,2,-8,11,0,0,0,0,2,0,0,40,0.0,91,319:01,11:49,0,0,,30,53,4,8,
Matt Irwin,32,ANA,D,9,0,1,1,-7,4,0,0,0,0,1,0,0,18,0.0,34,201:59,22:27,0,0,,24,27,4,5,
Calle Rosén,25,2TM,D,12,0,3,3,0,4,0,0,0,0,3,0,0,14,0.0,36,162:55,13:35,0,0,,7,3,2,8,
Calle Rosén,25,COL,D,8,0,2,2,2,4,0,0,0,0,2,0,0,10,0.0,23,110:34,13:49,0,0,,5,3,2,5,
Calle Rosén,25,TOR,D,4,0,1,1,-2,0,0,0,0,0,1,0,0,4,0.0,13,52:21,13:05,0,0,,2,0,0,3,
Sven Baertschi,27,VAN,LW,6,0,2,2,-2,4,0,0,0,0,0,2,0,7,0.0,15,70:56,11:49,0,0,,0,5,1,1,
Mark Barberio,29,COL,D,21,0,2,2,3,16,0,0,0,0,2,0,0,29,0.0,46,296:05,14:06,0,0,,19,13,6,13,
Cole Bardreau,26,NYI,F,10,1,1,2,-2,6,1,0,0,1,1,0,0,10,10.0,15,88:42,8:52,21,29,42.0,1,21,4,4,
Ben Bishop,33,DAL,G,44,0,2,2,0,2,0,0,0,0,1,1,0,0,,0,2473:49,56:13,0,0,,0,0,0,38,ASnhl-4
Nick Bjugstad,27,PIT,C,13,1,1,2,3,8,1,0,0,0,1,0,0,18,5.6,39,159:02,12:14,38,58,39.6,7,19,3,5,
Connor Bunnaman,21,PHI,F,21,1,1,2,7,2,1,0,0,0,1,0,0,18,5.6,22,194:55,9:17,36,60,37.5,2,29,1,4,
Nicholas Caamano,21,DAL,RW,12,1,1,2,2,4,1,0,0,0,1,0,0,13,7.7,23,119:35,9:58,1,1,50.0,3,17,1,2,
Sam Carrick,27,ANA,C,9,1,1,2,-3,0,0,0,1,0,1,0,0,16,6.3,26,123:54,13:46,33,39,45.8,8,13,1,5,
Fredrik Claesson,27,NJD,D,5,1,1,2,1,0,1,0,0,0,1,0,0,1,100.0,2,72:26,14:29,0,0,,7,5,1,1,
Connor Clifton,24,BOS,D,31,2,0,2,4,12,2,0,0,0,0,0,0,20,10.0,54,447:04,14:25,0,0,,33,90,12,7,
Christian Folin,28,MTL,D,16,1,1,2,-1,13,1,0,0,0,1,0,0,13,7.7,31,230:56,14:26,0,0,,21,38,1,8,
Cody Goloubef,30,2TM,D,26,1,1,2,-3,8,1,0,0,0,1,0,0,18,5.6,43,394:53,15:11,0,0,,24,45,3,21,
Cody Goloubef,30,OTT,D,24,1,1,2,-2,8,1,0,0,0,1,0,0,17,5.9,39,364:31,15:11,0,0,,24,40,3,20,
Cody Goloubef,30,DET,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,4,30:22,15:11,0,0,,0,5,0,1,
Tyler Graovac,26,VAN,C,8,2,0,2,-2,2,0,2,0,0,0,0,0,5,40.0,9,50:06,6:16,8,14,36.4,3,6,1,2,
Jaroslav Halák,34,BOS,G,31,0,2,2,0,0,0,0,0,0,2,0,0,0,,0,1833:22,59:08,0,0,,0,0,0,17,Jennings-1
Joel Hanley,28,DAL,D,8,0,2,2,0,6,0,0,0,0,2,0,0,4,0.0,10,90:51,11:21,0,0,,8,3,0,5,
Connor Hellebuyck,26,WPG,G,58,0,2,2,0,0,0,0,0,0,1,1,0,0,,0,3268:33,56:21,0,0,,0,0,0,38,"ASG,ASnhl-1,Byng-21,Hart-6,Vezina-1"
Joe Hicketts,23,DET,D,6,0,2,2,-5,2,0,0,0,0,2,0,0,6,0.0,12,109:39,18:17,0,0,,13,14,2,3,
Charles Hudon,25,MTL,LW,15,1,1,2,-9,0,1,0,0,1,1,0,0,22,4.5,42,173:07,11:32,1,3,25.0,2,25,5,2,
Adam Johnson,25,PIT,C,7,1,1,2,-1,2,1,0,0,0,1,0,0,5,20.0,6,46:52,6:42,0,0,,3,4,1,1,
Tomáš Jurčo,27,EDM,RW,12,0,2,2,1,4,0,0,0,0,2,0,0,7,0.0,20,119:43,9:59,2,2,50.0,3,4,6,2,
Steven Kampfer,31,BOS,D,10,0,2,2,2,2,0,0,0,0,0,2,0,13,0.0,28,136:21,13:38,0,0,,8,15,4,1,
Jeremy Lauzon,22,BOS,D,19,1,1,2,5,29,1,0,0,0,1,0,0,20,5.0,33,293:02,15:25,0,0,,23,32,3,6,
Gerald Mayhew,27,MIN,F,13,2,0,2,4,2,2,0,0,0,0,0,0,16,12.5,29,150:08,11:33,3,3,50.0,6,11,4,2,
Michael McLeod,21,NJD,C,12,0,2,2,4,4,0,0,0,0,2,0,0,11,0.0,16,122:45,10:14,40,40,50.0,6,19,4,0,
Nicholas Merkley,22,NJD,RW,4,1,1,2,0,2,1,0,0,0,1,0,0,8,12.5,9,45:27,11:22,0,0,,2,9,2,2,
Jacob Middleton,24,SJS,D,10,0,2,2,-2,9,0,0,0,0,2,0,0,9,0.0,16,107:40,10:46,0,0,,5,18,1,1,
Logan O'Connor,23,COL,RW,16,2,0,2,0,2,2,0,0,1,0,0,0,15,13.3,28,134:53,8:26,0,1,0.0,8,20,5,0,
Xavier Ouellet,26,MTL,D,12,0,2,2,0,4,0,0,0,0,2,0,0,8,0.0,28,166:46,13:54,0,0,,15,24,1,4,
Matthew Peca,26,2TM,C,14,0,2,2,-4,0,0,0,0,0,2,0,0,7,0.0,22,146:12,10:27,43,36,54.4,4,15,0,1,
Matthew Peca,26,MTL,C,5,0,0,0,-2,0,0,0,0,0,0,0,0,4,0.0,7,45:29,9:06,1,1,50.0,1,3,0,1,
Matthew Peca,26,OTT,C,9,0,2,2,-2,0,0,0,0,0,2,0,0,3,0.0,15,100:43,11:11,42,35,54.5,3,12,0,0,
Joel Persson,25,EDM,D,13,0,2,2,-1,2,0,0,0,0,2,0,0,17,0.0,33,199:04,15:19,0,0,,10,6,2,8,
Brandon Pirri,28,VEG,C,16,0,2,2,-4,8,0,0,0,0,2,0,0,24,0.0,53,201:02,12:34,6,3,66.7,5,16,8,4,
Ryan Poehling,21,MTL,C,27,1,1,2,-4,4,1,0,0,0,1,0,0,26,3.8,44,279:13,10:20,3,12,20.0,10,38,7,8,
Tuukka Rask,32,BOS,G,41,0,2,2,0,0,0,0,0,0,1,1,0,0,,0,2401:47,58:35,0,0,,0,0,0,10,"ASnhl-2,Jennings-1,Vezina-2"
Zachary Senyshyn,22,BOS,RW,4,0,2,2,1,0,0,0,0,0,2,0,0,1,0.0,4,33:43,8:26,1,0,100.0,1,2,1,1,
Mike Smith,37,EDM,G,39,0,2,2,0,21,0,0,0,0,0,2,0,0,,0,2156:51,55:18,0,0,,0,0,1,33,
Daniel Sprong,22,ANA,RW,8,1,1,2,-2,0,0,1,0,0,1,0,0,17,5.9,31,112:48,14:06,0,0,,3,4,1,0,
Nico Sturm,24,MIN,C,6,0,2,2,2,0,0,0,0,0,2,0,0,2,0.0,4,71:22,11:54,26,23,53.1,5,6,1,1,
Nathan Walker,25,STL,C,5,1,1,2,-2,4,1,0,0,0,1,0,0,6,16.7,10,55:39,11:08,1,0,100.0,1,10,0,1,
Scott Wilson,27,BUF,C,6,1,1,2,1,2,1,0,0,0,1,0,0,8,12.5,12,69:47,11:38,0,0,,0,3,5,0,
Pontus Åberg,26,TOR,LW,5,0,1,1,0,0,0,0,0,0,1,0,0,4,0.0,5,43:31,8:42,0,0,,1,1,1,2,
Vitaly Abramov,21,OTT,RW,2,1,0,1,0,2,1,0,0,0,0,0,0,3,33.3,4,11:34,5:47,0,0,,0,0,0,1,
Craig Anderson,38,OTT,G,34,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,1845:11,54:16,0,0,,0,0,0,21,
Michael Anderson,20,LAK,D,6,1,0,1,4,0,1,0,0,1,0,0,0,9,11.1,16,108:52,18:09,0,0,,10,10,0,2,
Lias Andersson,21,NYR,C,17,0,1,1,-8,4,0,0,0,0,1,0,0,13,0.0,14,162:15,9:33,41,47,46.6,8,20,8,4,
Andy Andreoff,28,PHI,LW,14,0,1,1,-3,2,0,0,0,0,1,0,0,14,0.0,19,119:28,8:32,4,4,50.0,4,20,1,0,
Anthony Angello,23,PIT,C,8,1,0,1,-1,4,1,0,0,0,0,0,0,5,20.0,7,45:45,5:43,0,1,0.0,5,13,1,0,
J.C. Beaudin,22,OTT,C,22,0,1,1,-4,7,0,0,0,0,1,0,0,18,0.0,28,189:49,8:38,62,56,52.5,11,51,1,2,
Tyler Benson,21,EDM,LW,7,0,1,1,-1,0,0,0,0,0,1,0,0,5,0.0,13,72:39,10:23,1,0,100.0,1,3,2,3,
Lean Bergmann,21,SJS,F,12,0,1,1,-6,4,0,0,0,0,1,0,0,11,0.0,17,99:13,8:16,0,2,0.0,5,29,3,0,
Jordan Binnington,26,STL,G,50,0,1,1,0,4,0,0,0,0,1,0,0,0,,0,2947:41,58:57,0,0,,0,0,0,19,"ASG,ASnhl-7,Vezina-7"
Clark Bishop,23,CAR,C,5,0,1,1,-2,4,0,0,0,0,1,0,0,4,0.0,6,38:15,7:39,13,21,38.2,0,5,1,1,
Mackenzie Blackwood,23,NJD,G,47,0,1,1,0,0,0,0,0,0,0,1,0,0,,0,2684:01,57:06,0,0,,0,0,0,21,"ASnhl-12,Calder-6"
Jonny Brodzinski,26,SJS,C,3,0,1,1,0,0,0,0,0,0,1,0,0,5,0.0,6,22:12,7:24,0,1,0.0,0,3,0,0,
Troy Brouwer,34,STL,RW,13,1,0,1,1,7,1,0,0,0,0,0,0,12,8.3,21,123:05,9:28,1,1,50.0,6,24,1,2,
Patrick Brown,27,VEG,C,1,1,0,1,0,0,1,0,0,0,0,0,0,2,50.0,3,10:04,10:04,0,0,,0,6,0,1,
Kyle Capobianco,22,ARI,D,9,1,0,1,-1,2,1,0,0,0,0,0,0,10,10.0,19,132:52,14:46,0,0,,10,14,1,4,
Lucas Carlsson,22,CHI,D,6,0,1,1,3,0,0,0,0,0,1,0,0,3,0.0,9,84:50,14:08,0,0,,6,11,1,0,
Daniel Carr,28,NSH,LW,11,1,0,1,-5,4,1,0,0,0,0,0,0,14,7.1,22,113:42,10:20,0,1,0.0,2,10,8,1,
Colby Cave,25,EDM,C,11,1,0,1,-3,4,1,0,0,0,0,0,0,5,20.0,12,106:04,9:39,36,41,46.8,3,17,3,1,
Peter Cehlárik,24,BOS,LW,3,0,1,1,-1,2,0,0,0,0,1,0,0,0,,2,33:48,11:16,1,1,50.0,2,2,3,1,
Cory Conacher,30,TBL,LW,4,0,1,1,-2,4,0,0,0,0,1,0,0,5,0.0,11,44:21,11:05,0,0,,1,3,5,1,
Carl Dahlström,25,WPG,D,15,0,1,1,-4,6,0,0,0,0,1,0,0,9,0.0,31,221:28,14:46,0,0,,13,5,4,14,
Jonathan Davidsson,22,OTT,RW,6,0,1,1,0,0,0,0,0,0,1,0,0,3,0.0,6,33:08,5:31,0,0,,1,5,0,0,
