Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO%,BLK,HIT,TAKE,GIVE,Awards
John Scott,27,MIN,D,51,1,1,2,-3,90,1,0,0,0,1,0,0,22,4.5,53,438:46,8:36,0,0,,21,62,1,10,
Jack Skille,22,CHI,RW,6,1,1,2,-3,0,1,0,0,0,1,0,0,9,11.1,13,45:58,7:40,0,0,,1,12,2,0,
Matt Smaby,25,TBL,D,33,0,2,2,-4,27,0,0,0,0,2,0,0,17,0.0,36,444:48,13:29,0,0,,40,66,2,15,
Tim Stapleton,27,ATL,C,6,2,0,2,1,2,1,1,0,0,0,0,0,6,33.3,14,71:16,11:53,22,14,61.1,2,1,3,2,
Clayton Stoner,24,MIN,D,8,0,2,2,1,12,0,0,0,0,2,0,0,5,0.0,9,106:30,13:19,0,0,,9,5,3,10,
Tyson Strachan,25,STL,RW,8,0,2,2,3,4,0,0,0,0,2,0,0,7,0.0,15,112:16,14:02,0,0,,5,8,1,4,
P.K. Subban,20,MTL,D,2,0,2,2,1,2,0,0,0,0,1,1,0,4,0.0,9,40:12,20:06,0,0,,2,1,2,3,
Alexander Sulzer,25,NSH,D,20,0,2,2,4,4,0,0,0,0,1,0,1,15,0.0,37,267:37,13:23,0,0,,18,11,4,11,
Jeff Taffe,28,FLA,C,21,1,1,2,-1,4,1,0,0,0,1,0,0,18,5.6,27,176:49,8:25,33,41,44.6,7,27,6,4,
José Théodore,33,WSH,G,47,0,2,2,0,0,0,0,0,0,,,,0,,0,2585:38,55:01,0,0,,0,0,0,27,
Ole-Kristian Tollefsen,25,PHI,D,18,0,2,2,1,23,0,0,0,0,2,0,0,12,0.0,27,177:28,9:52,0,0,,9,17,1,12,
Boris Valábik,23,ATL,D,23,0,2,2,2,36,0,0,0,0,2,0,0,22,0.0,44,304:11,13:14,0,0,,20,15,5,4,
Tomáš Vokoun,33,FLA,G,63,0,2,2,0,0,0,0,0,0,,,,0,,0,3695:01,58:39,0,0,,0,0,0,21,"ASnhl-8,Hart-23"
Ryan White,21,MTL,RW,16,0,2,2,-6,16,0,0,0,0,2,0,0,5,0.0,22,178:25,11:09,7,3,70.0,13,47,4,10,
Kyle Wilson,25,WSH,C,2,0,2,2,1,0,0,0,0,0,2,0,0,1,0.0,6,19:23,9:42,4,9,30.8,0,1,0,0,
Cody Almond,20,MIN,C,7,1,0,1,-3,9,1,0,0,0,0,0,0,6,16.7,8,54:15,7:45,18,12,60.0,5,7,0,0,
Niklas Bäckström,31,MIN,G,60,0,1,1,0,4,0,0,0,0,,,,0,,0,3489:23,58:09,0,0,,0,0,0,35,
Jonathan Bernier,21,LAK,G,3,0,1,1,0,0,0,0,0,0,,,,0,,0,185:00,61:40,0,0,,0,0,0,2,
Martin Biron,32,NYI,G,29,0,1,1,0,2,0,0,0,0,,,,0,,0,1634:07,56:21,0,0,,0,0,4,11,
Brian Boucher,33,PHI,G,33,0,1,1,0,2,0,0,0,0,,,,0,,0,1742:02,52:47,0,0,,0,0,0,26,
Donald Brashear,38,NYR,LW,36,0,1,1,-9,73,0,0,0,0,1,0,0,18,0.0,30,225:05,6:15,0,0,,9,43,6,6,
Ilya Bryzgalov,29,PHX,G,69,0,1,1,0,4,0,0,0,0,,,,0,,0,4084:27,59:12,0,0,,0,0,0,13,"ASnhl-2,Hart-5,Vezina-2"
Peter Budaj,27,COL,G,15,0,1,1,0,0,0,0,0,0,,,,0,,0,727:37,48:30,0,0,,0,0,1,7,
Dane Byers,23,NYR,LW,5,1,0,1,1,31,1,0,0,0,0,0,0,3,33.3,4,31:46,6:21,0,0,,0,4,0,0,
Joe Callahan,27,SJS,D,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,0,9:34,9:34,0,0,,4,1,0,0,
Ty Conklin,33,STL,G,26,0,1,1,0,4,0,0,0,0,,,,0,,0,1451:11,55:49,0,0,,0,0,0,10,
Patrick Davis,23,NJD,LW,8,1,0,1,-2,0,1,0,0,0,0,0,0,8,12.5,13,100:52,12:37,4,2,66.7,2,21,1,2,
David Desharnais,23,MTL,C,6,0,1,1,-1,0,0,0,0,0,0,1,0,2,0.0,8,50:40,8:27,16,12,57.1,2,2,1,0,
Rick DiPietro,28,NYI,G,8,0,1,1,0,2,0,0,0,0,,,,0,,0,461:52,57:44,0,0,,0,0,0,11,
Philippe Dupuis,24,COL,C,4,0,1,1,1,2,0,0,0,0,1,0,0,4,0.0,6,32:56,8:14,9,11,45.0,4,4,2,2,
Tyler Eckford,24,NJD,D,3,0,1,1,0,4,0,0,0,0,0,1,0,1,0.0,1,22:08,7:23,0,0,,3,1,0,0,
Corey Elkins,24,LAK,C,3,1,0,1,-2,0,1,0,0,0,0,0,0,5,20.0,6,35:43,11:54,6,12,33.3,3,2,1,0,
Brian Elliott,24,OTT,G,55,0,1,1,0,0,0,0,0,0,,,,0,,0,3037:56,55:14,0,0,,0,0,0,21,
Dan Ellis,29,NSH,G,31,0,1,1,0,4,0,0,0,0,,,,0,,0,1714:39,55:19,0,0,,0,0,0,21,
Ray Emery,27,PHI,G,29,0,1,1,0,2,0,0,0,0,,,,0,,0,1683:33,58:03,0,0,,0,0,0,20,
Marc-André Fleury,25,PIT,G,67,0,1,1,0,10,0,0,0,0,,,,0,,0,3798:17,56:41,0,0,,0,0,1,32,
Mark Flood,25,NYI,D,6,0,1,1,-4,0,0,0,0,0,1,0,0,5,0.0,11,76:15,12:43,0,0,,5,6,3,2,
Trevor Gillies,31,NYI,LW,14,0,1,1,-2,75,0,0,0,0,1,0,0,6,0.0,8,53:29,3:49,0,0,,0,14,1,3,
Zach Hamill,21,BOS,C,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,2,12:08,12:08,1,3,25.0,2,0,0,0,
Josh Harding,25,MIN,G,25,0,1,1,0,4,0,0,0,0,,,,0,,0,1300:11,52:00,0,0,,0,0,0,20,
Johan Hedberg,36,ATL,G,47,0,1,1,0,6,0,0,0,0,,,,0,,0,2631:57,55:60,0,0,,0,0,0,43,Byng-45
Dwight Helminen,26,SJS,C,4,1,0,1,-1,0,1,0,0,0,0,0,0,1,100.0,6,43:56,10:59,2,7,22.2,1,9,0,0,
Jesse Joensuu,22,NYI,RW,11,1,0,1,4,4,1,0,0,0,0,0,0,13,7.7,22,122:44,11:09,0,1,0.0,1,10,6,6,
Brent Johnson,32,PIT,G,23,0,1,1,0,0,0,0,0,0,,,,0,,0,1108:08,48:11,0,0,,0,0,2,5,
Chad Johnson,23,NYR,G,5,0,1,1,0,0,0,0,0,0,,,,0,,0,280:43,56:09,0,0,,0,0,0,0,
David Kočí,28,COL,D,43,1,0,1,-2,84,1,0,0,0,0,0,0,6,16.7,9,131:12,3:03,0,0,,2,33,0,7,
Philip Larsen,20,DAL,D,2,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,2,24:54,12:27,0,0,,2,1,0,0,
Manny Legace,36,CAR,G,28,0,1,1,0,0,0,0,0,0,,,,0,,0,1472:02,52:34,0,0,,0,0,0,9,
Kari Lehtonen,26,DAL,G,12,0,1,1,0,0,0,0,0,0,,,,0,,0,662:58,55:15,0,0,,0,0,0,6,
Michael Leighton,28,2TM,G,34,0,1,1,0,0,0,0,0,0,,,,0,,0,1799:25,52:55,0,0,,0,0,0,22,
Michael Leighton,28,CAR,G,7,0,0,0,0,0,0,0,0,0,,,,0,,0,350:14,50:02,0,0,,0,0,0,9,
Michael Leighton,28,PHI,G,27,0,1,1,0,0,0,0,0,0,,,,0,,0,1449:11,53:40,0,0,,0,0,0,13,
Mark Letestu,24,PIT,C,10,1,0,1,-2,2,1,0,0,0,0,0,0,9,11.1,24,96:19,9:38,41,33,55.4,1,12,1,2,
Henrik Lundqvist,27,NYR,G,73,0,1,1,0,0,0,0,0,0,,,,0,,0,4203:49,57:35,0,0,,0,0,0,21,"ASnhl-9,Hart-23,Vezina-6"
Steve MacIntyre,29,2TM,LW,22,0,1,1,-3,24,0,0,0,0,1,0,0,3,0.0,7,63:19,2:53,0,0,,3,12,1,3,
Steve MacIntyre,29,EDM,LW,4,0,0,0,0,7,0,0,0,0,0,0,0,0,,0,6:18,1:35,0,0,,0,0,0,0,
Steve MacIntyre,29,FLA,LW,18,0,1,1,-3,17,0,0,0,0,1,0,0,3,0.0,7,57:01,3:10,0,0,,3,12,1,3,
Brad Marchand,21,BOS,C,20,0,1,1,-3,20,0,0,0,0,1,0,0,32,0.0,49,239:17,11:58,3,8,27.3,4,20,8,6,
Brad May,38,DET,LW,40,0,1,1,-5,66,0,0,0,0,1,0,0,26,0.0,43,278:59,6:58,0,1,0.0,4,58,3,7,
Colin McDonald,25,EDM,C,2,1,0,1,1,0,1,0,0,0,0,0,0,3,33.3,4,13:23,6:42,0,0,,1,1,0,2,
Adam McQuaid,23,BOS,D,19,1,0,1,-5,21,1,0,0,1,0,0,0,10,10.0,23,203:56,10:44,0,0,,17,28,2,5,
Chris Minard,28,EDM,LW,5,0,1,1,-3,0,0,0,0,0,0,1,0,4,0.0,8,48:42,9:44,0,0,,1,3,0,2,
Kris Newbury,27,DET,C,4,1,0,1,1,4,1,0,0,0,0,0,0,3,33.3,3,34:44,8:41,7,11,38.9,2,10,3,1,
Antti Niemi,26,CHI,G,39,0,1,1,0,0,0,0,0,0,,,,0,,0,2190:28,56:10,0,0,,0,0,0,9,
Antero Niittymäki,29,TBL,G,49,0,1,1,0,0,0,0,0,0,,,,0,,0,2657:11,54:14,0,0,,0,0,0,11,
Andreas Nödl,22,PHI,RW,10,0,1,1,-2,0,0,0,0,0,1,0,0,2,0.0,11,89:14,8:55,0,0,,1,8,3,0,
Ryan O'Marra,22,EDM,C,3,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,5,19:52,6:37,7,5,58.3,0,5,1,0,
Chris Osgood,37,DET,G,23,0,1,1,0,0,0,0,0,0,,,,0,,0,1252:02,54:26,0,0,,0,0,0,21,
Nick Palmieri,20,NJD,RW,6,0,1,1,0,0,0,0,0,0,1,0,0,10,0.0,18,70:31,11:45,1,1,50.0,0,8,2,0,
Ondřej Pavelec,22,ATL,G,42,0,1,1,0,0,0,0,0,0,,,,0,,0,2317:08,55:10,0,0,,0,0,0,18,
Theo Peckham,22,EDM,D,15,0,1,1,-8,43,0,0,0,0,1,0,0,9,0.0,17,241:05,16:04,0,0,,23,48,1,10,
Joel Perrault,26,PHX,C,2,1,0,1,-1,0,1,0,0,0,0,0,0,7,14.3,7,19:49,9:55,5,9,35.7,0,1,0,0,
Warren Peters,27,DAL,LW,11,1,0,1,1,2,1,0,0,0,0,0,0,8,12.5,17,79:23,7:13,39,41,48.8,4,27,4,1,
Alex Plante,20,EDM,D,4,0,1,1,1,2,0,0,0,0,1,0,0,4,0.0,8,54:24,13:36,0,0,,2,7,1,2,
Tom Preissing,31,COL,D,4,0,1,1,-6,0,0,0,0,0,1,0,0,6,0.0,11,52:19,13:05,0,0,,3,3,1,1,
Carey Price,22,MTL,G,41,0,1,1,0,8,0,0,0,0,,,,1,0.0,1,2358:21,57:31,0,0,,0,0,0,53,
Nate Prosser,23,MIN,D,3,0,1,1,2,8,0,0,0,0,1,0,0,4,0.0,8,58:50,19:37,0,0,,5,2,0,5,
Jonathan Quick,24,LAK,G,72,0,1,1,0,2,0,0,0,0,,,,0,,0,4258:27,59:09,0,0,,0,0,0,58,ASnhl-11
Tim Sestito,25,NJD,LW,9,0,1,1,-2,2,0,0,0,0,1,0,0,7,0.0,12,110:27,12:16,34,30,53.1,9,15,3,2,
Yan Stastny,27,STL,C,4,1,0,1,1,0,1,0,0,0,0,0,0,7,14.3,8,37:59,9:30,9,6,60.0,2,9,0,0,
Semyon Varlamov,21,WSH,G,26,0,1,1,0,0,0,0,0,0,,,,0,,0,1527:26,58:45,0,0,,0,0,0,16,
Trent Whitfield,32,BOS,C,16,0,1,1,-2,7,0,0,0,0,1,0,0,15,0.0,23,176:41,11:03,103,75,57.9,5,14,3,0,
Derek Armstrong,36,STL,C,6,0,0,0,-2,2,0,0,0,0,0,0,0,6,0.0,9,41:55,6:59,7,8,46.7,0,4,0,1,
Dean Arsene,29,EDM,D,13,0,0,0,-3,41,0,0,0,0,0,0,0,4,0.0,11,168:19,12:57,0,0,,13,18,0,6,
Johan Backlund,28,PHI,G,1,0,0,0,0,0,0,0,0,0,,,,0,,,40:00,40:00,,,,,0,0,0,
Shawn Belle,25,MTL,D,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,2,21:16,10:38,0,0,,0,2,0,2,
Mário Bližňák,22,VAN,C,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,1,17:02,8:31,9,5,64.3,1,0,0,0,
Andrew Bodnarchuk,21,BOS,D,5,0,0,0,-2,2,0,0,0,0,0,0,0,0,,5,36:37,7:19,0,0,,3,2,1,0,
Alexandre Bolduc,24,VAN,C,15,0,0,0,-3,13,0,0,0,0,0,0,0,14,0.0,19,149:30,9:58,47,40,54.0,13,20,7,3,
Casey Borer,24,CAR,D,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,1,21:31,10:46,0,0,,5,4,0,0,
Pierre-Marc Bouchard,25,MIN,C,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,10:44,10:44,1,2,33.3,0,0,0,1,
Tim Brent,25,TOR,C,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,3,13:21,13:21,4,4,50.0,0,4,0,0,
Mike Brodeur,26,OTT,G,3,0,0,0,0,0,0,0,0,0,,,,0,,,179:53,59:58,,,,,0,0,0,
Bobby Butler,22,OTT,LW,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,4,16:41,8:21,0,0,,0,1,1,1,
Mathieu Carle,22,MTL,D,3,0,0,0,1,4,0,0,0,0,0,0,0,2,0.0,4,43:25,14:28,0,0,,4,3,0,6,
Chris Chelios,48,ATL,D,7,0,0,0,-2,0,0,0,0,0,0,0,0,5,0.0,12,78:13,11:10,0,0,,7,8,2,5,
Scott Clemmensen,32,FLA,G,23,0,0,0,0,0,0,0,0,0,,,,0,,0,1215:21,52:50,0,0,,0,0,0,10,
Marc-André Cliche,22,LAK,RW,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,7:23,7:23,4,2,66.7,1,1,0,0,
Matt Climie,26,DAL,G,1,0,0,0,0,0,0,0,0,0,,,,0,,0,60:00,60:00,0,0,,0,0,0,2,
Tim Conboy,27,CAR,D,12,0,0,0,-5,24,0,0,0,0,0,0,0,5,0.0,9,51:41,4:18,0,0,,2,9,2,0,
Matthew Corrente,21,NJD,D,12,0,0,0,0,24,0,0,0,0,0,0,0,6,0.0,16,106:17,8:51,0,0,,6,11,2,4,
Riley Cote,27,PHI,LW,15,0,0,0,0,24,0,0,0,0,0,0,0,7,0.0,7,45:25,3:02,0,0,,0,13,3,0,
Jared Cowen,19,OTT,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,6:46,6:46,0,0,,0,0,0,0,
Ryan Craig,28,TBL,C,3,0,0,0,0,5,0,0,0,0,0,0,0,5,0.0,7,29:21,9:47,0,1,0.0,1,3,0,1,
Corey Crawford,25,CHI,G,1,0,0,0,0,0,0,0,0,0,,,,0,,,59:13,59:13,,,,,0,0,0,
John Curry,25,PIT,G,1,0,0,0,0,0,0,0,0,0,,,,0,,,24:29,24:29,,,,,0,0,0,
Evgenii Dadonov,20,FLA,RW,4,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,7,52:54,13:14,0,0,,2,3,3,0,
Yann Danis,28,NJD,G,12,0,0,0,0,0,0,0,0,0,,,,0,,0,467:19,38:57,0,0,,0,0,0,4,
Kaspars Daugaviņš,21,OTT,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,8:26,8:26,0,0,,0,2,1,0,
Rob Davison,29,NJD,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,3:59,3:59,,,,,0,0,0,
Guillaume Desbiens,24,VAN,D,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,0,9:25,9:25,0,0,,0,1,0,2,
André Deveaux,25,TOR,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,1,6:09,6:09,1,0,100.0,0,1,0,0,
Wade Dubielewicz,31,MIN,G,3,0,0,0,0,0,0,0,0,0,,,,0,,0,100:31,33:30,0,0,,0,0,0,3,
Devan Dubnyk,23,EDM,G,19,0,0,0,0,0,0,0,0,0,,,,0,,0,1075:26,56:36,0,0,,0,0,0,14,
Jeremy Duchesne,23,PHI,G,1,0,0,0,0,0,0,0,0,0,,,,0,,,16:44,16:44,,,,,0,0,0,
Mike Duco,22,FLA,LW,10,0,0,0,-3,50,0,0,0,0,0,0,0,6,0.0,11,77:14,7:43,0,0,,3,22,0,0,
Keaton Ellerby,21,FLA,D,22,0,0,0,-1,2,0,0,0,0,0,0,0,5,0.0,18,119:21,5:26,0,0,,8,12,2,1,
Jhonas Enroth,21,BUF,G,1,0,0,0,0,0,0,0,0,0,,,,0,,,58:18,58:18,,,,,0,0,0,
Erik Ersberg,27,LAK,G,11,0,0,0,0,0,0,0,0,0,,,,0,,0,551:01,50:06,0,0,,0,0,0,6,
Justin Falk,21,MIN,D,3,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,2,22:38,7:33,0,0,,4,4,0,1,
Maxime Fortunus,26,DAL,D,8,0,0,0,-6,4,0,0,0,0,0,0,0,5,0.0,13,121:09,15:09,0,0,,5,4,1,3,
Trevor Frischmon,28,CBJ,C,3,0,0,0,0,4,0,0,0,0,0,0,0,1,0.0,3,18:18,6:06,4,2,66.7,0,3,0,0,
Aaron Gagnon,23,DAL,C,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,4,17:38,8:49,8,3,72.7,1,4,2,0,
Mathieu Garon,32,CBJ,G,35,0,0,0,0,2,0,0,0,0,,,,0,,0,1770:45,50:36,0,0,,0,0,0,14,
Jean-Sébastien Giguère,32,2TM,G,35,0,0,0,0,2,0,0,0,0,,,,0,,0,2023:40,57:49,0,0,,0,0,0,24,
Jean-Sébastien Giguère,32,ANA,G,20,0,0,0,0,2,0,0,0,0,,,,0,,0,1108:21,55:25,0,0,,0,0,0,5,
Jean-Sébastien Giguère,32,TOR,G,15,0,0,0,0,0,0,0,0,0,,,,0,,0,915:19,61:01,0,0,,0,0,0,19,
Steven Goertzen,25,CAR,RW,6,0,0,0,-2,5,0,0,0,0,0,0,0,1,0.0,3,46:25,7:44,0,0,,0,11,3,1,
Andrew Gordon,24,WSH,RW,2,0,0,0,-2,0,0,0,0,0,0,0,0,0,,0,13:22,6:41,0,0,,1,0,0,0,
Triston Grant,25,NSH,LW,3,0,0,0,-1,9,0,0,0,0,0,0,0,2,0.0,3,21:43,7:14,0,0,,1,5,0,1,
Thomas Greiss,24,SJS,G,16,0,0,0,0,2,0,0,0,0,,,,0,,0,782:24,48:54,0,0,,0,0,0,6,
Nate Guenin,27,PIT,D,2,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,5,27:04,13:32,0,0,,2,10,0,2,
Ben Guite,31,NSH,C,6,0,0,0,-3,4,0,0,0,0,0,0,0,5,0.0,9,50:57,8:30,15,19,44.1,4,14,1,1,
Jaroslav Halák,24,MTL,G,45,0,0,0,0,0,0,0,0,0,,,,0,,0,2629:56,58:27,0,0,,0,0,0,36,"ASnhl-13,Vezina-10"
Micheal Haley,23,NYI,C,2,0,0,0,-3,9,0,0,0,0,0,0,0,0,,3,15:13,7:37,1,4,20.0,0,2,0,1,
Darren Haydar,30,COL,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,5:22,5:22,0,0,,0,0,0,0,
Ilkka Heikkinen,25,NYR,D,7,0,0,0,2,0,0,0,0,0,0,0,0,4,0.0,9,62:01,8:52,0,0,,9,9,1,0,
Josh Hennessy,24,OTT,C,4,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,4,23:55,5:59,8,5,61.5,0,6,0,1,
Andy Hilbert,28,MIN,C,4,0,0,0,-2,2,0,0,0,0,0,0,0,6,0.0,8,38:53,9:43,0,2,0.0,2,4,0,2,
Jeff Hoggan,31,PHX,RW,4,0,0,0,-1,2,0,0,0,0,0,0,0,5,0.0,9,28:27,7:07,0,2,0.0,0,2,1,1,
Cristobal Huet,34,CHI,G,48,0,0,0,0,4,0,0,0,0,,,,0,,0,2731:14,56:54,0,0,,0,0,0,9,
Danny Irmen,25,MIN,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,1,9:16,4:38,0,0,,0,2,0,0,
Brayden Irwin,22,TOR,C,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,5,20:11,10:06,3,3,50.0,2,1,3,1,
Raitis Ivanāns,31,LAK,LW,61,0,0,0,-8,136,0,0,0,0,0,0,0,18,0.0,34,298:53,4:54,0,0,,4,77,0,10,
Scott Jackson,22,TBL,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,13:44,13:44,0,0,,1,1,1,0,
Jason Jaffray,28,CGY,RW,3,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,5,19:58,6:39,5,9,35.7,0,4,0,0,
Cam Janssen,25,STL,RW,43,0,0,0,-3,190,0,0,0,0,0,0,0,11,0.0,29,202:31,4:43,0,1,0.0,2,73,2,1,
Dustin Jeffrey,21,PIT,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8:35,8:35,0,0,,1,1,0,0,
Blair Jones,23,TBL,C,14,0,0,0,-5,10,0,0,0,0,0,0,0,26,0.0,37,179:44,12:50,15,13,53.6,11,22,9,1,
Nazem Kadri,19,TOR,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,1,17:26,17:26,2,11,15.4,1,1,0,2,
Petr Kalus,22,MIN,RW,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,15:28,7:44,0,1,0.0,0,4,0,0,
Boyd Kane,31,WSH,LW,3,0,0,0,-1,2,0,0,0,0,0,0,0,2,0.0,3,24:38,8:13,0,0,,0,3,0,0,
Ryan Keller,26,OTT,RW,6,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,8,37:16,6:13,0,0,,1,3,2,3,
Nikolai Khabibulin,37,EDM,G,18,0,0,0,0,4,0,0,0,0,,,,0,,0,1089:07,60:30,0,0,,0,0,0,14,
Anton Khudobin,23,MIN,G,2,0,0,0,0,0,0,0,0,0,,,,0,,,69:27,34:44,,,,,0,0,0,
Jakub Kindl,22,DET,D,3,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,3,32:29,10:50,0,0,,0,0,1,1,
D.J. King,25,STL,LW,12,0,0,0,-4,33,0,0,0,0,0,0,0,5,0.0,6,54:01,4:30,0,0,,2,18,1,1,
Miikka Kiprusoff,33,CGY,G,73,0,0,0,0,4,0,0,0,0,,,,0,,0,4235:19,58:01,0,1,0.0,0,0,0,24,"ASnhl-5,Vezina-8"
Anton Klementyev,19,NYI,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,6:20,6:20,0,0,,0,1,0,0,
Chad Kolarik,24,CBJ,RW,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,3,12:58,6:29,0,0,,2,2,1,0,
Teemu Laakso,22,NSH,D,7,0,0,0,-2,2,0,0,0,0,0,0,0,5,0.0,9,75:36,10:48,0,0,,5,6,1,3,
Jason LaBarbera,30,PHX,G,17,0,0,0,0,0,0,0,0,0,,,,0,,0,927:53,54:35,0,0,,0,0,0,3,
Patrick Lalime,35,BUF,G,16,0,0,0,0,2,0,0,0,0,,,,0,,0,853:47,53:22,0,0,,0,0,0,9,
Drew Larman,24,BOS,C,4,0,0,0,-1,0,0,0,0,0,0,0,0,5,0.0,9,32:20,8:05,1,1,50.0,1,3,0,0,
Matt Lashoff,23,TBL,D,5,0,0,0,-2,21,0,0,0,0,0,0,0,2,0.0,2,44:27,8:53,0,0,,3,3,0,2,
Pascal Leclaire,27,OTT,G,34,0,0,0,0,2,0,0,0,0,,,,0,,0,1744:48,51:19,0,0,,0,0,0,10,
Guillaume Lefebvre,28,BOS,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,11:01,11:01,0,0,,0,2,0,0,
Mikko Lehtonen,22,BOS,RW,1,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,2,7:08,7:08,0,0,,0,0,0,0,
Trevor Lewis,23,LAK,C,5,0,0,0,-3,0,0,0,0,0,0,0,0,4,0.0,6,45:38,9:08,0,5,0.0,3,8,0,1,
Perttu Lindgren,22,DAL,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,8:33,8:33,2,3,40.0,0,0,0,0,
Charles Linglet,27,EDM,LW,5,0,0,0,-5,2,0,0,0,0,0,0,0,7,0.0,10,51:18,10:16,0,1,0.0,1,3,1,3,
Corey Locke,25,NYR,C,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0.0,3,18:54,6:18,1,6,14.3,1,0,1,0,
Andrei Loktionov,19,LAK,C,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,2,11:52,11:52,1,7,12.5,0,0,1,2,
Roberto Luongo,30,VAN,G,68,0,0,0,0,0,0,0,0,0,,,,0,,0,3899:24,57:21,0,0,,0,0,0,36,Vezina-10
Joey MacDonald,29,TOR,G,6,0,0,0,0,0,0,0,0,0,,,,0,,0,318:49,53:08,0,0,,0,0,0,1,
Alec Martinez,22,LAK,D,4,0,0,0,-2,2,0,0,0,0,0,0,0,6,0.0,9,61:38,15:25,0,0,,7,6,1,3,
Chris Mason,33,STL,G,61,0,0,0,0,0,0,0,0,0,,,,0,,0,3512:09,57:35,0,0,,0,0,0,17,
Greg Mauldin,27,NYI,C,1,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,3,10:02,10:02,8,3,72.7,0,1,0,0,
Ben Maxwell,21,MTL,C,13,0,0,0,-2,6,0,0,0,0,0,0,0,6,0.0,13,114:08,8:47,8,8,50.0,1,4,1,0,
Maksim Mayorov,20,CBJ,LW,4,0,0,0,-1,0,0,0,0,0,0,0,0,4,0.0,5,30:41,7:40,0,0,,1,10,1,1,
John McCarthy,23,SJS,LW,4,0,0,0,-3,0,0,0,0,0,0,0,0,3,0.0,5,36:31,9:08,0,0,,1,4,0,1,
Curtis McElhinney,26,2TM,G,20,0,0,0,0,0,0,0,0,0,,,,0,,0,1023:52,51:12,0,0,,0,0,0,4,
Curtis McElhinney,26,CGY,G,10,0,0,0,0,0,0,0,0,0,,,,0,,0,502:29,50:15,0,0,,0,0,0,3,
Curtis McElhinney,26,ANA,G,10,0,0,0,0,0,0,0,0,0,,,,0,,0,521:23,52:08,0,0,,0,0,0,1,
Vladimír Mihálik,23,TBL,D,4,0,0,0,-4,2,0,0,0,0,0,0,0,1,0.0,3,46:09,11:32,0,0,,2,3,0,2,
Ryan Miller,29,BUF,G,69,0,0,0,0,4,0,0,0,0,,,,0,,0,4047:10,58:39,0,0,,0,0,0,43,"ASnhl-1,Byng-18,Hart-4,Vezina-1"
Greg Moore,25,CBJ,RW,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,3,23:36,5:54,4,4,50.0,0,2,0,0,
Johan Motin,20,EDM,D,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,0,14:08,14:08,0,0,,0,2,0,0,
Evgeni Nabokov,34,SJS,G,71,0,0,0,0,6,0,0,0,0,,,,0,,0,4194:07,59:04,0,0,,0,0,1,48,"ASnhl-4,Hart-23,Vezina-4"
Michal Neuvirth,21,WSH,G,17,0,0,0,0,0,0,0,0,0,,,,0,,0,872:13,51:18,0,0,,0,0,0,15,
