Player,Age,Team,Pos,GP,G,A,PTS,+/-,PIM,EVG,PPG,SHG,GWG,EV,PP,SH,SOG,SPCT,TSA,TOI,ATOI,FOW,FOL,FO%,BLK,HIT,TAKE,GIVE,Awards
Bill Thomas,27,FLA,RW,24,4,3,7,1,6,4,0,0,2,3,0,0,33,12.1,46,204:10,8:30,13,9,59.1,10,19,8,3,
Greg Zanon,30,MIN,D,82,0,7,7,-5,48,0,0,0,0,5,1,1,55,0.0,142,1766:33,21:33,0,0,,212,169,21,28,
Daniel Carcillo,26,PHI,LW,57,4,2,6,-14,127,4,0,0,2,2,0,0,56,7.1,86,442:33,7:46,1,1,50.0,14,80,7,6,
Mike Commodore,31,CBJ,D,20,2,4,6,-8,44,2,0,0,2,1,2,1,32,6.3,71,371:12,18:34,0,1,0.0,25,38,5,7,
Mike Comrie,30,PIT,C,21,1,5,6,-4,18,1,0,0,0,3,2,0,25,4.0,39,248:16,11:49,15,25,37.5,5,10,2,3,
Matthew Corrente,22,NJD,D,22,0,6,6,-5,44,0,0,0,0,6,0,0,21,0.0,40,299:11,13:36,0,0,,15,30,0,10,
Steve Eminger,27,NYR,D,65,2,4,6,-5,22,2,0,0,1,3,1,0,23,8.7,60,1030:21,15:51,0,0,,103,143,18,16,
Bruno Gervais,26,NYI,D,53,0,6,6,-14,30,0,0,0,0,6,0,0,43,0.0,111,830:48,15:41,0,0,,75,39,28,18,
Jonas Holøs,23,COL,D,39,0,6,6,-3,10,0,0,0,0,4,1,1,36,0.0,85,704:02,18:03,0,0,,32,19,9,17,
Ryan Johnson,34,CHI,C,34,1,5,6,-2,8,1,0,0,1,5,0,0,25,4.0,36,351:55,10:21,197,115,63.1,34,31,6,5,
Aleš Kotalík,32,CGY,RW,26,4,2,6,-7,8,3,1,0,2,1,1,0,62,6.5,103,321:42,12:22,6,5,54.5,4,38,7,10,
Guillaume Latendresse,23,MIN,RW,11,3,3,6,2,8,2,1,0,1,2,1,0,18,16.7,28,139:48,12:43,0,6,0.0,2,18,2,4,
Kari Lehtonen,27,DAL,G,69,0,6,6,0,6,0,0,0,0,,,,0,,0,4119:11,59:42,0,0,,0,0,0,37,
Jamie McGinn,22,SJS,LW,49,1,5,6,-6,33,1,0,0,0,5,0,0,63,1.6,121,567:36,11:35,8,3,72.7,17,101,18,6,
Ethan Moreau,35,CBJ,LW,37,1,5,6,-9,24,1,0,0,1,4,1,0,56,1.8,99,461:51,12:29,5,12,29.4,23,73,7,3,
Zach Parise,26,NJD,C,13,3,3,6,-1,6,3,0,0,1,2,1,0,49,6.1,65,258:09,19:51,4,7,36.4,6,13,6,4,
Toby Petersen,32,DAL,C,60,2,4,6,-7,8,0,0,2,0,4,0,0,58,3.4,89,602:22,10:02,46,74,38.3,36,56,22,18,
Dylan Reese,26,NYI,D,27,0,6,6,-12,15,0,0,0,0,6,0,0,23,0.0,47,400:02,14:49,0,0,,22,17,11,15,
Tyler Sloan,29,WSH,D,33,1,5,6,-6,14,1,0,0,0,5,0,0,12,8.3,30,412:30,12:30,0,0,,32,29,8,21,
Colin White,33,NJD,D,69,0,6,6,-2,48,0,0,0,0,5,0,1,50,0.0,96,1301:00,18:51,0,0,,100,109,21,38,
Mark Stuart,26,2TM,D,54,2,4,6,0,47,2,0,0,1,4,0,0,41,4.9,109,845:26,15:39,1,0,100.0,96,107,12,23,
Mark Stuart,26,BOS,D,31,1,4,5,8,23,1,0,0,1,4,0,0,20,5.0,58,503:56,16:15,1,0,100.0,51,56,4,14,
Mark Stuart,26,ATL,D,23,1,0,1,-8,24,1,0,0,0,0,0,0,21,4.8,51,341:30,14:51,0,0,,45,51,8,9,
Paul Mara,31,2TM,D,53,1,5,6,1,88,1,0,0,1,5,0,0,50,2.0,95,968:50,18:17,0,0,,85,88,4,12,
Paul Mara,31,ANA,D,33,1,1,2,-1,40,1,0,0,1,1,0,0,34,2.9,68,665:43,20:10,0,0,,49,61,3,8,
Paul Mara,31,MTL,D,20,0,4,4,2,48,0,0,0,0,4,0,0,16,0.0,27,303:07,15:09,0,0,,36,27,1,4,
Cam Barker,24,MIN,D,52,1,4,5,-10,34,1,0,0,1,2,2,0,44,2.3,109,852:55,16:24,0,0,,61,68,6,5,
Davis Drewiske,26,LAK,D,38,0,5,5,-1,19,0,0,0,0,5,0,0,27,0.0,70,545:23,14:21,0,0,,61,23,6,12,
Chris Drury,34,NYR,C,24,1,4,5,2,8,1,0,0,0,4,0,0,26,3.8,55,288:23,12:01,127,98,56.4,12,19,9,3,
Andrew Ebbett,28,PHX,C,33,2,3,5,-1,4,1,0,1,1,3,0,0,23,8.7,45,330:30,10:01,104,125,45.4,12,13,8,5,
Mark Fistric,24,DAL,D,57,2,3,5,-10,44,2,0,0,1,2,0,1,26,7.7,81,819:51,14:23,0,0,,78,173,11,14,
Colin Fraser,26,EDM,C,67,3,2,5,-2,60,2,0,1,0,2,0,0,57,5.3,91,688:29,10:17,246,306,44.6,54,79,27,20,
David Hale,29,OTT,D,25,1,4,5,7,6,1,0,0,1,4,0,0,20,5.0,35,407:49,16:19,0,0,,22,29,8,10,
Teemu Hartikainen,20,EDM,LW,12,3,2,5,-3,4,2,1,0,0,1,1,0,21,14.3,36,208:55,17:25,6,12,33.3,6,19,4,5,
Darcy Hordichuk,30,FLA,LW,64,1,4,5,-1,76,1,0,0,0,4,0,0,32,3.1,60,324:24,5:04,0,0,,4,116,5,6,
Jean-François Jacques,25,EDM,LW,51,4,1,5,-6,63,4,0,0,0,1,0,0,28,14.3,49,360:41,7:04,5,11,31.3,17,111,6,11,
Shaone Morrisonn,28,BUF,D,62,1,4,5,-2,32,1,0,0,1,4,0,0,44,2.3,86,1002:46,16:10,0,0,,86,110,14,15,
Ryan O'Marra,23,EDM,C,21,1,4,5,-2,13,1,0,0,0,3,1,0,13,7.7,19,231:23,11:01,75,103,42.1,9,41,8,17,
Mattias Öhlund,34,TBL,D,72,0,5,5,-7,70,0,0,0,0,4,1,0,39,0.0,102,1348:10,18:43,0,0,,136,135,17,34,
Jeff Petry,23,EDM,D,35,1,4,5,-12,10,1,0,0,0,1,3,0,41,2.4,118,713:05,20:22,0,0,,49,48,16,32,
Aaron Rome,27,VAN,D,56,1,4,5,1,53,1,0,0,0,2,2,0,50,2.0,109,975:02,17:25,0,0,,59,78,13,21,
Fredrik Sjöström,27,TOR,RW,66,2,3,5,-5,14,2,0,0,0,3,0,0,62,3.2,106,739:52,11:13,5,10,33.3,33,108,15,15,
Brett Sterling,26,PIT,LW,7,3,2,5,1,16,2,1,0,0,1,1,0,14,21.4,25,105:50,15:07,2,1,66.7,0,7,2,2,
Matt Taormina,24,NJD,D,17,3,2,5,-2,2,2,1,0,0,2,0,0,38,7.9,72,351:23,20:40,0,0,,22,12,7,13,
Alexander Vasyunov,22,NJD,LW,18,1,4,5,0,0,1,0,0,0,4,0,0,18,5.6,32,206:34,11:29,0,0,,2,6,5,5,
Ryan White,22,MTL,RW,27,2,3,5,5,38,2,0,0,0,3,0,0,30,6.7,44,240:53,8:55,13,19,40.6,8,70,8,5,
Jason Williams,30,DAL,C,27,2,3,5,-2,6,2,0,0,1,2,1,0,18,11.1,45,218:57,8:07,18,26,40.9,5,14,10,5,
Clay Wilson,27,FLA,D,15,3,2,5,4,6,3,0,0,0,1,1,0,22,13.6,45,222:39,14:51,0,0,,11,16,2,3,
Ty Wishart,22,NYI,D,20,1,4,5,5,10,0,1,0,0,3,0,1,23,4.3,53,336:21,16:49,0,0,,29,26,9,10,
Alexander Sulzer,26,2TM,D,40,1,4,5,-8,14,1,0,0,0,2,2,0,37,2.7,85,701:56,17:33,1,0,100.0,52,38,8,10,
Alexander Sulzer,26,NSH,D,31,1,3,4,-5,14,1,0,0,0,1,2,0,30,3.3,67,548:54,17:42,1,0,100.0,38,29,7,8,
Alexander Sulzer,26,FLA,D,9,0,1,1,-3,0,0,0,0,0,1,0,0,7,0.0,18,153:02,17:00,0,0,,14,9,1,2,
Luke Adam,20,BUF,LW,19,3,1,4,-6,12,3,0,0,1,0,1,0,31,9.7,50,213:00,11:13,41,78,34.5,5,17,2,7,
Alexandre Bolduc,25,VAN,C,24,2,2,4,1,21,2,0,0,1,2,0,0,21,9.5,29,178:25,7:26,44,53,45.4,14,29,4,2,
Taylor Chorney,23,EDM,D,12,1,3,4,-5,4,0,1,0,1,1,2,0,13,7.7,33,191:48,15:59,0,0,,17,13,4,11,
Ian Cole,21,STL,D,26,1,3,4,6,35,1,0,0,0,3,0,0,22,4.5,58,457:48,17:36,0,0,,37,36,5,14,
Zac Dalpe,21,CAR,C,15,3,1,4,0,0,3,0,0,1,1,0,0,16,18.8,28,119:05,7:56,7,18,28.0,5,10,5,1,
Peter Harrold,27,LAK,D,19,1,3,4,3,4,1,0,0,0,3,0,0,12,8.3,30,232:53,12:15,0,0,,6,5,5,6,
Trent Hunter,30,NYI,RW,17,1,3,4,-3,23,1,0,0,0,3,0,0,30,3.3,68,215:14,12:40,0,2,0.0,5,36,3,2,
Cam Janssen,26,STL,RW,54,1,3,4,-6,131,1,0,0,0,3,0,0,16,6.3,28,263:27,4:53,0,0,,7,95,3,2,
Jakub Kindl,23,DET,D,48,2,2,4,-6,36,2,0,0,0,2,0,0,62,3.2,123,653:16,13:37,0,0,,36,44,11,20,
Brett Lebda,29,TOR,D,41,1,3,4,-14,14,1,0,0,0,2,1,0,34,2.9,107,546:52,13:20,0,2,0.0,31,33,3,17,
Henrik Lundqvist,28,NYR,G,68,0,4,4,0,6,0,0,0,0,,,,0,,0,4006:40,58:55,0,0,,0,0,0,21,"ASG,ASnhl-5,Byng-39,Hart-14,Vezina-4"
Adam Mair,31,NJD,C,65,1,3,4,-16,45,1,0,0,0,3,0,0,58,1.7,90,591:07,9:06,57,55,50.9,16,63,13,10,
John McCarthy,24,SJS,LW,37,2,2,4,-8,8,2,0,0,0,2,0,0,41,4.9,71,323:29,8:45,13,23,36.1,9,28,7,5,
Oscar Moller,22,LAK,C,13,1,3,4,-1,2,1,0,0,0,3,0,0,27,3.7,54,189:43,14:36,4,1,80.0,5,10,3,5,
George Parros,31,ANA,RW,78,3,1,4,-4,171,3,0,0,1,1,0,0,33,9.1,64,500:14,6:25,1,3,25.0,26,97,7,13,
Scott Parse,26,LAK,C,5,1,3,4,5,0,1,0,0,0,3,0,0,6,16.7,12,68:57,13:47,0,0,,4,2,2,5,
Ryan Reaves,24,STL,RW,28,2,2,4,-1,78,2,0,0,1,2,0,0,16,12.5,23,190:33,6:48,0,2,0.0,9,86,2,3,
Tom Sestito,23,CBJ,LW,9,2,2,4,-4,40,1,1,0,0,1,1,0,7,28.6,18,85:45,9:32,1,0,100.0,3,31,1,2,
Jody Shelley,34,PHI,LW,58,2,2,4,0,127,2,0,0,0,2,0,0,31,6.5,52,358:31,6:11,2,2,50.0,15,96,5,10,
Jon Sim,33,NYI,LW,34,1,3,4,-10,22,1,0,0,0,2,1,0,38,2.6,59,387:44,11:24,4,5,44.4,12,53,13,2,
Ryan Stoa,23,COL,C,25,2,2,4,-4,20,2,0,0,1,0,2,0,45,4.4,69,333:33,13:21,2,3,40.0,6,30,4,3,
Zack Stortini,25,EDM,RW,32,0,4,4,-2,76,0,0,0,0,4,0,0,16,0.0,36,226:59,7:06,14,19,42.4,8,46,4,5,
Brian Sutherby,28,DAL,C,51,2,2,4,-10,58,2,0,0,0,2,0,0,32,6.3,56,378:01,7:25,19,13,59.4,9,70,9,8,
Andy Sutton,35,ANA,D,39,0,4,4,1,87,0,0,0,0,1,1,2,31,0.0,51,575:23,14:45,0,0,,87,62,5,14,
Vladimir Zharkov,23,NJD,RW,38,2,2,4,3,2,2,0,0,0,2,0,0,40,5.0,59,430:35,11:20,2,4,33.3,10,14,19,15,
Troy Bodie,26,2TM,RW,59,1,3,4,-7,61,1,0,0,0,3,0,0,44,2.3,83,403:06,6:50,0,1,0.0,13,86,12,5,
Troy Bodie,26,ANA,RW,9,0,1,1,-3,7,0,0,0,0,1,0,0,5,0.0,8,87:29,9:43,0,0,,3,18,2,1,
Troy Bodie,26,CAR,RW,50,1,2,3,-4,54,1,0,0,0,2,0,0,39,2.6,75,315:37,6:19,0,1,0.0,10,68,10,4,
Craig Rivet,36,2TM,D,37,2,2,4,-12,35,2,0,0,0,2,0,0,33,6.1,74,543:01,14:41,0,0,,36,31,5,18,
Craig Rivet,36,BUF,D,23,1,2,3,-5,12,1,0,0,0,2,0,0,20,5.0,41,299:55,13:02,0,0,,18,19,4,15,
Craig Rivet,36,CBJ,D,14,1,0,1,-7,23,1,0,0,0,0,0,0,13,7.7,33,243:06,17:22,0,0,,18,12,1,3,
Krys Barch,30,DAL,RW,44,2,1,3,-7,80,2,0,0,0,1,0,0,16,12.5,23,229:52,5:13,2,2,50.0,2,53,3,12,
Jay Beagle,25,WSH,C,31,2,1,3,-2,8,2,0,0,2,1,0,0,27,7.4,53,325:38,10:30,58,47,55.2,8,45,10,1,
Jeremy Colliton,26,NYI,C,15,2,1,3,-7,10,0,2,0,0,1,0,0,7,28.6,20,178:19,11:53,52,32,61.9,9,23,11,4,
Andrew Desjardins,24,SJS,C,17,1,2,3,-1,4,1,0,0,0,2,0,0,12,8.3,23,121:23,7:08,31,25,55.4,5,34,6,1,
Mark Eaton,33,NYI,D,34,0,3,3,-2,8,0,0,0,0,3,0,0,29,0.0,63,692:15,20:22,0,0,,81,29,9,14,
Justin Falk,22,MIN,D,22,0,3,3,-4,6,0,0,0,0,3,0,0,7,0.0,21,311:27,14:09,0,0,,17,22,3,7,
Eric Godard,30,PIT,RW,19,0,3,3,4,105,0,0,0,0,3,0,0,1,0.0,3,98:18,5:10,0,0,,2,19,0,1,
Marc-André Gragnani,23,BUF,LW,9,1,2,3,0,2,1,0,0,1,0,2,0,11,9.1,21,137:35,15:17,0,0,,6,6,6,3,
Micheal Haley,24,NYI,C,27,2,1,3,-4,85,2,0,0,0,1,0,0,13,15.4,24,216:44,8:02,7,13,35.0,3,55,7,4,
Johan Harju,24,TBL,LW,10,1,2,3,-2,2,1,0,0,0,2,0,0,14,7.1,22,84:44,8:28,2,3,40.0,2,9,0,1,
T.J. Hensick,25,STL,C,13,1,2,3,-5,2,1,0,0,0,1,1,0,12,8.3,22,118:05,9:05,11,18,37.9,1,1,2,0,
Nick Johnson,25,PIT,RW,4,1,2,3,1,5,1,0,0,0,2,0,0,10,10.0,14,66:57,16:44,0,0,,2,4,1,1,
Blair Jones,24,TBL,C,18,1,2,3,-2,2,1,0,0,0,2,0,0,20,5.0,32,144:15,8:01,46,40,53.5,6,12,5,5,
Brian Lee,23,OTT,D,50,0,3,3,-10,24,0,0,0,0,3,0,0,35,0.0,90,864:34,17:17,0,0,,77,88,5,20,
Roberto Luongo,31,VAN,G,60,0,3,3,0,2,0,0,0,0,,,,0,,0,3589:39,59:50,0,0,,0,0,1,35,"ASnhl-3,Hart-17,Jennings-1,Vezina-3"
Brett Maclean,22,PHX,LW,13,2,1,3,0,2,1,1,0,2,1,0,0,16,12.5,30,113:55,8:46,1,1,50.0,0,8,1,1,
Andrei Markov,32,MTL,D,7,1,2,3,2,4,1,0,0,1,1,1,0,20,5.0,37,160:24,22:55,0,0,,5,2,3,9,
Philip McRae,20,STL,C,15,1,2,3,-10,2,1,0,0,0,2,0,0,13,7.7,25,135:33,9:02,34,30,53.1,5,8,0,3,
John Mitchell,26,TOR,C,23,2,1,3,-7,12,1,1,0,1,1,0,0,28,7.1,53,287:48,12:31,83,66,55.7,17,31,8,5,
Jeremy Morin,19,CHI,LW,9,2,1,3,2,9,2,0,0,0,0,1,0,13,15.4,23,108:52,12:06,0,0,,2,12,3,3,
Mike Mottau,32,NYI,D,20,0,3,3,-12,8,0,0,0,0,2,1,0,21,0.0,48,406:40,20:20,0,0,,33,17,4,10,
Chris Mueller,24,NSH,C,15,0,3,3,0,2,0,0,0,0,3,0,0,7,0.0,12,129:33,8:38,43,46,48.3,0,19,6,1,
Victor Oreskovich,24,VAN,D,16,0,3,3,1,8,0,0,0,0,3,0,0,19,0.0,24,126:26,7:54,1,1,50.0,7,28,3,3,
Nathan Oystrick,28,STL,D,9,1,2,3,1,9,0,1,0,0,2,0,0,11,9.1,21,109:33,12:10,0,0,,5,6,0,1,
Jay Rosehill,25,TOR,D,26,1,2,3,-6,71,1,0,0,0,2,0,0,12,8.3,16,135:23,5:12,0,0,,4,36,3,4,
Cory Schneider,24,VAN,G,25,0,3,3,0,0,0,0,0,0,,,,0,,0,1371:47,54:52,0,0,,0,0,0,12,Jennings-1
Eric Tangradi,21,PIT,LW,15,1,2,3,-4,10,1,0,0,0,2,0,0,18,5.6,25,168:00,11:12,1,2,33.3,5,25,2,5,
Tim Thomas,36,BOS,G,57,0,3,3,0,13,0,0,0,0,,,,0,,0,3363:58,59:01,0,0,,0,0,0,9,"ASG,ASnhl-1,Hart-5,Vezina-1"
David Van Der Gulik,27,COL,RW,6,1,2,3,4,2,1,0,0,0,2,0,0,12,8.3,16,40:31,6:45,0,1,0.0,3,10,2,2,
Kevin Westgarth,26,LAK,RW,56,0,3,3,-6,105,0,0,0,0,3,0,0,20,0.0,34,304:26,5:26,2,2,50.0,5,59,5,11,
Keith Aulie,21,TOR,D,40,2,0,2,-1,32,2,0,0,0,0,0,0,32,6.3,76,765:02,19:08,0,0,,74,98,5,46,
Sergei Bobrovsky,22,PHI,G,54,0,2,2,0,2,0,0,0,0,,,,0,,0,3017:24,55:53,0,0,,0,0,0,34,Calder-7
Derek Boogaard,28,NYR,LW,22,1,1,2,0,45,1,0,0,0,1,0,0,4,25.0,9,100:05,4:33,0,0,,3,27,0,1,
Martin Brodeur,38,NJD,G,56,0,2,2,0,2,0,0,0,0,,,,0,,0,3116:06,55:39,0,0,,0,0,0,37,
Paul Byron,21,BUF,C,8,1,1,2,0,2,1,0,0,0,1,0,0,5,20.0,7,87:38,10:57,29,42,40.8,2,18,8,2,
Kyle Chipchura,24,ANA,C,40,0,2,2,1,32,0,0,0,0,2,0,0,23,0.0,34,319:45,7:60,132,151,46.6,10,30,8,5,
Craig Conroy,39,CGY,C,18,2,0,2,-1,8,2,0,0,1,0,0,0,11,18.2,20,167:26,9:18,101,88,53.4,10,21,4,10,
Patrice Cormier,20,ATL,C,21,1,1,2,-5,4,1,0,0,0,1,0,0,27,3.7,38,202:32,9:39,39,28,58.2,15,31,6,1,
Mark Fraser,24,NJD,D,26,0,2,2,2,29,0,0,0,0,2,0,0,16,0.0,37,363:24,13:59,0,0,,19,58,3,8,
Aaron Gagnon,24,DAL,C,19,0,2,2,-3,0,0,0,0,0,2,0,0,9,0.0,26,153:12,8:04,30,25,54.5,5,12,4,0,
Trevor Gillies,32,NYI,LW,39,2,0,2,-3,165,2,0,0,0,0,0,0,9,22.2,17,119:41,3:04,0,1,0.0,6,41,1,1,
Alexandre Giroux,29,EDM,C,8,1,1,2,-2,2,1,0,0,0,1,0,0,13,7.7,25,118:04,14:46,0,2,0.0,3,16,1,1,
Andrew Gordon,25,WSH,RW,9,1,1,2,-2,0,1,0,0,0,1,0,0,5,20.0,17,78:02,8:40,0,0,,4,5,0,2,
Cody Hodgson,20,VAN,C,8,1,1,2,1,0,1,0,0,0,1,0,0,9,11.1,17,61:56,7:45,16,26,38.1,2,4,2,1,
D.J. King,26,WSH,LW,16,0,2,2,-3,30,0,0,0,0,2,0,0,6,0.0,7,90:57,5:41,0,0,,0,20,4,2,
Tomáš Kubalík,20,CBJ,RW,4,0,2,2,-3,0,0,0,0,0,2,0,0,5,0.0,6,59:00,14:45,1,0,100.0,0,14,2,1,
Philip Larsen,21,DAL,D,6,0,2,2,1,0,0,0,0,0,2,0,0,11,0.0,18,80:36,13:26,0,0,,3,1,1,1,
Jon Matsumoto,24,CAR,C,13,2,0,2,-4,4,2,0,0,0,0,0,0,11,18.2,21,91:54,7:04,30,53,36.1,4,13,4,3,
Ben Maxwell,22,ATL,C,12,1,1,2,-7,9,1,0,0,0,1,0,0,13,7.7,20,143:56,11:60,16,20,44.4,2,1,5,3,
Carson McMillan,22,MIN,RW,4,1,1,2,1,0,1,0,0,0,1,0,0,5,20.0,9,37:21,9:20,9,14,39.1,1,6,0,1,
Freddy Meyer,30,ATL,D,15,1,1,2,-7,8,1,0,0,0,1,0,0,11,9.1,29,228:57,15:16,0,0,,33,29,2,1,
Stefan Meyer,25,CGY,LW,16,0,2,2,0,17,0,0,0,0,2,0,0,12,0.0,27,124:01,7:45,7,10,41.2,10,24,2,0,
Ryan Miller,30,BUF,G,66,0,2,2,0,6,0,0,0,0,,,,0,,0,3829:18,58:01,0,0,,0,0,0,29,"ASnhl-8,Hart-26"
Nino Niederreiter,18,NYI,RW,9,1,1,2,-1,8,1,0,0,0,1,0,0,12,8.3,19,122:20,13:36,0,0,,1,16,5,5,
Colton Orr,28,TOR,RW,46,2,0,2,-1,128,2,0,0,1,0,0,0,14,14.3,27,233:19,5:04,0,1,0.0,9,46,1,5,
Carey Price,23,MTL,G,72,0,2,2,0,13,0,0,0,0,,,,0,,0,4206:08,58:25,0,0,,0,0,1,79,"ASG,ASnhl-4,Hart-7,Vezina-5"
Jonathan Quick,25,LAK,G,61,0,2,2,0,0,0,0,0,0,,,,0,,0,3590:34,58:52,0,0,,0,0,0,51,Vezina-8
Jérôme Samson,23,CAR,RW,23,0,2,2,0,0,0,0,0,0,2,0,0,28,0.0,61,157:34,6:51,2,1,66.7,3,13,9,1,
Marco Scandella,20,MIN,D,20,0,2,2,-9,2,0,0,0,0,2,0,0,13,0.0,27,299:23,14:58,0,0,,22,20,5,10,
Peter Schaefer,33,VAN,LW,16,1,1,2,-3,2,1,0,0,0,1,0,0,10,10.0,22,154:49,9:41,13,20,39.4,7,18,8,1,
Brayden Schenn,19,LAK,C,8,0,2,2,-1,0,0,0,0,0,2,0,0,11,0.0,13,89:59,11:15,17,34,33.3,1,12,0,2,
Tim Sestito,26,NJD,LW,36,0,2,2,-5,9,0,0,0,0,2,0,0,22,0.0,44,389:32,10:49,116,137,45.8,14,79,8,11,
Jason Strudwick,35,EDM,D,43,0,2,2,-16,23,0,0,0,0,2,0,0,9,0.0,36,647:31,15:04,0,0,,63,43,8,16,
Lee Sweatt,25,VAN,D,3,1,1,2,4,2,1,0,0,1,1,0,0,4,25.0,8,40:10,13:23,0,0,,6,4,0,0,
Danny Syvret,25,2TM,D,10,1,1,2,-3,6,1,0,0,0,0,1,0,11,9.1,30,150:31,15:03,0,0,,7,4,0,0,
Danny Syvret,25,ANA,D,6,1,1,2,-3,4,1,0,0,0,0,1,0,8,12.5,21,98:41,16:27,0,0,,4,3,0,0,
Danny Syvret,25,PHI,D,4,0,0,0,0,2,0,0,0,0,0,0,0,3,0.0,9,51:50,12:58,0,0,,3,1,0,0,
Chris VandeVelde,23,EDM,C,12,0,2,2,-6,12,0,0,0,0,2,0,0,16,0.0,34,207:19,17:17,84,75,52.8,12,19,6,4,
Tomáš Vincour,20,DAL,C,24,1,1,2,-5,4,1,0,0,0,1,0,0,26,3.8,52,226:15,9:26,3,1,75.0,11,36,4,3,
Joe Vitale,25,PIT,C,9,1,1,2,-1,13,1,0,0,0,0,1,0,13,7.7,24,95:09,10:34,36,28,56.3,2,18,5,2,
Aaron Volpatti,25,VAN,RW,15,1,1,2,-1,16,1,0,0,0,1,0,0,6,16.7,12,102:28,6:50,0,0,,3,36,0,0,
Casey Wellman,23,MIN,C,15,1,1,2,-1,4,1,0,0,1,1,0,0,20,5.0,34,159:39,10:39,8,8,50.0,3,5,3,3,
Todd White,35,NYR,C,18,1,1,2,-2,2,1,0,0,0,0,0,1,11,9.1,19,138:13,7:41,30,26,53.6,4,1,3,2,
Patrick Wiercioch,20,OTT,D,8,0,2,2,0,4,0,0,0,0,1,1,0,3,0.0,15,111:13,13:54,0,0,,2,4,0,2,
Brendan Mikkelson,23,2TM,D,24,0,2,2,-6,9,0,0,0,0,2,0,0,14,0.0,36,341:29,14:14,0,0,,18,21,2,9,
Brendan Mikkelson,23,ANA,D,5,0,1,1,-1,7,0,0,0,0,1,0,0,4,0.0,6,97:00,19:24,0,0,,5,6,0,2,
Brendan Mikkelson,23,CGY,D,19,0,1,1,-5,2,0,0,0,0,1,0,0,10,0.0,30,244:29,12:52,0,0,,13,15,2,7,
Dwayne Roloson,41,2TM,G,54,0,2,2,0,8,0,0,0,0,,,,0,,0,3198:35,59:14,0,0,,0,0,0,38,
Dwayne Roloson,41,NYI,G,20,0,1,1,0,2,0,0,0,0,,,,0,,0,1206:00,60:18,0,0,,0,0,0,11,
Dwayne Roloson,41,TBL,G,34,0,1,1,0,6,0,0,0,0,,,,0,,0,1992:35,58:36,0,0,,0,0,0,27,
Craig Anderson,29,2TM,G,51,0,1,1,0,4,0,0,0,0,,,,0,,0,2865:07,56:11,0,0,,0,0,0,29,
Craig Anderson,29,COL,G,33,0,1,1,0,4,0,0,0,0,,,,0,,0,1810:18,54:51,0,0,,0,0,0,20,
Craig Anderson,29,OTT,G,18,0,0,0,0,0,0,0,0,0,,,,0,,0,1054:49,58:36,0,0,,0,0,0,9,
Alex Auld,30,MTL,G,16,0,1,1,0,2,0,0,0,0,,,,0,,0,748:35,46:47,0,0,,0,0,0,11,
Niklas Bäckström,32,MIN,G,51,0,1,1,0,2,0,0,0,0,,,,0,,0,2977:33,58:23,0,0,,0,0,0,22,
André Benoit,27,OTT,D,8,0,1,1,-1,6,0,0,0,0,0,1,0,17,0.0,27,134:41,16:50,0,0,,12,5,3,3,
Paul Bissonnette,25,PHX,LW,48,1,0,1,6,71,1,0,0,0,0,0,0,18,5.6,38,252:14,5:15,2,1,66.7,5,122,2,4,
Mário Bližňák,23,VAN,C,4,1,0,1,1,0,1,0,0,0,0,0,0,1,100.0,3,26:27,6:37,7,14,33.3,1,2,2,0,
Lance Bouma,20,CGY,C,16,0,1,1,-1,2,0,0,0,0,1,0,0,9,0.0,17,93:58,5:52,0,3,0.0,6,15,2,3,
Drayson Bowman,21,CAR,C,23,0,1,1,0,12,0,0,0,0,1,0,0,28,0.0,62,225:37,9:49,0,0,,9,23,8,4,
Dustin Boyd,24,MTL,C,10,1,0,1,-6,2,1,0,0,0,0,0,0,8,12.5,19,98:23,9:50,23,32,41.8,6,12,0,2,
Peter Budaj,28,COL,G,45,0,1,1,0,6,0,0,0,0,,,,0,,0,2438:47,54:12,0,0,,0,0,0,27,
Joe Callahan,28,FLA,D,27,0,1,1,-1,12,0,0,0,0,1,0,0,21,0.0,46,428:44,15:53,0,0,,36,46,1,4,
Scott Clemmensen,33,FLA,G,31,0,1,1,0,2,0,0,0,0,,,,0,,0,1696:04,54:43,0,0,,0,0,0,21,
Joe Colborne,21,TOR,C,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0.0,2,18:41,18:41,3,6,33.3,1,0,1,3,
Sean Collins,27,WSH,D,4,1,0,1,2,0,1,0,0,1,0,0,0,4,25.0,7,58:58,14:45,0,0,,4,2,0,1,
Corey Crawford,26,CHI,G,57,0,1,1,0,2,0,0,0,0,,,,0,,0,3336:37,58:32,0,0,,0,0,0,14,"AR-1,Calder-4"
Nigel Dawes,25,2TM,LW,13,0,1,1,-6,0,0,0,0,0,1,0,0,12,0.0,20,127:37,9:49,0,0,,3,19,6,3,
Nigel Dawes,25,ATL,LW,9,0,1,1,-6,0,0,0,0,0,1,0,0,9,0.0,15,100:40,11:11,0,0,,2,11,6,3,
Nigel Dawes,25,MTL,LW,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,5,26:57,6:44,0,0,,1,8,0,0,
Justin Dibenedetto,22,NYI,LW,8,0,1,1,-2,2,0,0,0,0,1,0,0,6,0.0,10,72:31,9:04,0,0,,3,13,0,1,
